" Learning a Cost-Effective Annotation Policy for Question Answering
",https://arxiv.org/abs/2010.03476,"Bernhard Kratzwald, Stefan Feuerriegel, Huan Sun"
" An ADMM-based MIQP platform for the EV aggregation management
",https://arxiv.org/abs/2010.03475,"Shahab Afshar, Shailesh Wasti, Vahid Disfani"
" Hiding the Access Pattern is Not Enough: Exploiting Search Pattern  Leakage in Searchable Encryption
",https://arxiv.org/abs/2010.03465,"Simon Oya, Florian Kerschbaum"
" ""I'd rather just go to bed"": Understanding Indirect Answers
",https://arxiv.org/abs/2010.03450,"Annie Louis, Dan Roth, Filip Radlinski"
" Super-Human Performance in Online Low-latency Recognition of  Conversational Speech
",https://arxiv.org/abs/2010.03449,"Thai-Son Nguyen, Sebastian Stueker, Alex Waibel"
" Analogies minus analogy test: measuring regularities in word embeddings
",https://arxiv.org/abs/2010.03446,"Louis Fournier, Emmanuel Dupoux, Ewan Dunbar"
" Automated Termination Analysis of Polynomial Probabilistic Programs
",https://arxiv.org/abs/2010.03444,"Marcel Moosbrugger, Ezio Bartocci, Joost-Pieter Katoen, Laura Kovács"
" Fairness in Influence Maximization through Randomization
",https://arxiv.org/abs/2010.03438,"Ruben Becker, Gianlorenzo D'Angelo, Sajjad Ghobadi, Hugo Gilbert"
" WER we are and WER we think we are
",https://arxiv.org/abs/2010.03432,"Piotr Szymański, Piotr Żelasko, Mikolaj Morzy, Adrian Szymczak, Marzena Żyła-Hoppe, Joanna Banaszczak, Lukasz Augustyniak, Jan Mizgajski, Yishay Carmiel"
" Exploiting non-i.i.d. data towards more robust machine learning  algorithms
",https://arxiv.org/abs/2010.03429,"Wim Casteels, Peter Hellinckx"
" Cross-lingual Extended Named Entity Classification of Wikipedia Articles
",https://arxiv.org/abs/2010.03424," The Viet Bui, Phuong Le-Hong"
" Dual Reconstruction: a Unifying Objective for Semi-Supervised Neural  Machine Translation
",https://arxiv.org/abs/2010.03412,"Weijia Xu, Xing Niu, Marine Carpuat"
" Learning Mesh-Based Simulation with Graph Networks
",https://arxiv.org/abs/2010.03409,"Tobias Pfaff, Meire Fortunato, Alvaro Sanchez-Gonzalez, Peter W. Battaglia"
" Universal Weighting Metric Learning for Cross-Modal Matching
",https://arxiv.org/abs/2010.03403,"Jiwei Wei, Xing Xu, Yang Yang, Yanli Ji, Zheng Wang, Heng Tao Shen"
" Minimization of the $q$-ratio sparsity with $1 < q \leq \infty$ for  signal recovery
",https://arxiv.org/abs/2010.03402,"Zhiyong Zhou, Jun Yu"
" A Hardware-Aware Heuristic for the Qubit Mapping Problem in the NISQ Era
",https://arxiv.org/abs/2010.03397,"Siyuan Niu (LIRMM), Adrien Suau (LIRMM, CERFACS), Gabriel Staffelbach (CERFACS), Aida Todri-Sanial (LIRMM, CNRS)"
" Complexity of the list homomorphism problem in hereditary graph classes
",https://arxiv.org/abs/2010.03393,"Karolina Okrasa, Paweł Rzążewski"
" Why do you think that? Exploring Faithful Sentence-Level Rationales  Without Supervision
",https://arxiv.org/abs/2010.03384,"Max Glockner, Ivan Habernal, Iryna Gurevych"
" The Environmental Potential of Hyper-Scale Data Centers: Using  Locational Marginal CO$_2$ Emissions to Guide Geographical Load Shifting
",https://arxiv.org/abs/2010.03379,"Julia Lindberg, Bernard C. Lesieutre, Line Roald"
" New Complexity Results on Coalitional Manipulation of Borda
",https://arxiv.org/abs/2010.03372,"Yiheng Shen, Pingzhong Tang, Yuan Deng"
" A study on using image based machine learning methods to develop the  surrogate models of stamp forming simulations
",https://arxiv.org/abs/2010.03370,"Haosu Zhou, Qingfeng Xu, Nan Li"
" Toward Stance-based Personas for Opinionated Dialogues
",https://arxiv.org/abs/2010.03369,"Thomas Scialom, Serra Sinem Tekiroglu, Jacopo Staiano, Marco Guerini"
" Controlling a CyberOctopus Soft Arm with Muscle-like Actuation
",https://arxiv.org/abs/2010.03368,"Heng-Sheng Chang, Udit Halder, Ekaterina Gribkova, Arman Tekinalp, Noel Naughton, Mattia Gazzola, Prashant G. Mehta"
" ""Drunk Man"" Saves Our Lives: Route Planning by a Biased Random Walk Mode
",https://arxiv.org/abs/2010.03365,"Xinyi Hu, Quchen Miao, Zexuan Zhao"
" The Short Anthropological Guide to the Study of Ethical AI
",https://arxiv.org/abs/2010.03362,Alexandrine Royer
" Decentralize the feedback infrastructure!
",https://arxiv.org/abs/2010.03356,Pedro Garcia Lopez
" Error bounds for interpolation with piecewise exponential splines of  order two and four
",https://arxiv.org/abs/2010.03355,"Ognyan Kounchev, Hermann Render"
" Recognizing (Unit) Interval Graphs by Zigzag Graph Searches
",https://arxiv.org/abs/2010.03354,Yixin Cao
" Trajectory Planning for Automated Driving in Intersection Scenarios  using Driver Models
",https://arxiv.org/abs/2010.03345,"Oliver Speidel, Maximilian Graf, Ankit Kaushik, Thanh Phan-Huu, Andreas Wedel, Klaus Dietmayer"
" Orthogonal Time-Frequency Space Modulation: A Full-Diversity Next  Generation Waveform
",https://arxiv.org/abs/2010.03344,"Zhiqiang Wei, Weijie Yuan, Shuangyang Li, Jinhong Yuan, Ganesh Bharatula, Ronny Hadani, Lajos Hanzo"
" Slice-Aware Neural Ranking
",https://arxiv.org/abs/2010.03343,"Gustavo Penha, Claudia Hauff"
" Deep Learning in Diabetic Foot Ulcers Detection: A Comprehensive  Evaluation
",https://arxiv.org/abs/2010.03341,"Moi Hoon Yap, Ryo Hachiuma, Azadeh Alavi, Raphael Brungel, Manu Goyal, Hongtao Zhu, Bill Cassidy, Johannes Ruckert, Moshe Olshansky, Xiao Huang, Hideo Saito, Saeed Hassanpour, Christoph M. Friedrich, David Ascher, Anping Song, Hiroki Kajita, David Gillespie, Neil D. Reeves, Joseph Pappachan, Claire O'Shea, Eibe Frank"
" Improving QA Generalization by Concurrent Modeling of Multiple Biases
",https://arxiv.org/abs/2010.03338,"Mingzhu Wu, Nafise Sadat Moosavi, Andreas Rücklé, Iryna Gurevych"
" Multi-label classification of promotions in digital leaflets using  textual and visual information
",https://arxiv.org/abs/2010.03331,"Roberto Arroyo, David Jiménez-Cabello, Javier Martínez-Cebrián"
" Design of Power-Imbalanced SCMA Codebook
",https://arxiv.org/abs/2010.03329,"Xudong Li, Zhicheng Gao, Zilong Liu, Pei Xiao, Yiming Gui"
" Contour Primitive of Interest Extraction Network Based on One-shot  Learning for Object-Agnostic Vision Measurement
",https://arxiv.org/abs/2010.03325,"Fangbo Qin, Jie Qin, Siyu Huang, De Xu"
" Automated Human Activity Recognition by Colliding Bodies  Optimization-based Optimal Feature Selection with Recurrent Neural Network
",https://arxiv.org/abs/2010.03324,"Pankaj Khatiwada, Matrika Subedi, Ayan Chatterjee, Martin Wulf Gerdes"
" YOdar: Uncertainty-based Sensor Fusion for Vehicle Detection with Camera  and Radar Sensors
",https://arxiv.org/abs/2010.03320,"Kamil Kowol, Matthias Rottmann, Stefan Bracke, Hanno Gottschalk"
" Rotation-Invariant Local-to-Global Representation Learning for 3D Point  Cloud
",https://arxiv.org/abs/2010.03318,"Seohyun Kim, Jaeyoo Park, Bohyung Han"
" Batch Normalization Increases Adversarial Vulnerability: Disentangling  Usefulness and Robustness of Model Features
",https://arxiv.org/abs/2010.03316,"Philipp Benz, Chaoning Zhang, In So Kweon"
" A Simple and Efficient Tensor Calculus for Machine Learning
",https://arxiv.org/abs/2010.03313,"Sören Laue, Matthias Mitterreiter, Joachim Giesen"
" Linear-time Temporal Logic with Team Semantics: Expressivity and  Complexity
",https://arxiv.org/abs/2010.03311,"Jonni Virtema, Jana Hofmann, Bernd Finkbeiner, Juha Kontinen, Fan Yang"
" A ground-truth dataset and classification model for detecting bots in  GitHub issue and PR comments
",https://arxiv.org/abs/2010.03303,"Mehdi Golzadeh, Alexandre Decan, Damien Legay, Tom Mens"
" CD-UAP: Class Discriminative Universal Adversarial Perturbation
",https://arxiv.org/abs/2010.03300,"Chaoning Zhang, Philipp Benz, Tooba Imtiaz, In So Kweon"
" Search-free DOA Estimation Method Based on Tensor Decomposition and  Polynomial Rooting for Transmit Beamspace MIMO Radar
",https://arxiv.org/abs/2010.03296,"Feng Xu, Xiaopeng Yang, Tian Lan, Tapan K. Sarkar"
" COMETA: A Corpus for Medical Entity Linking in the Social Media
",https://arxiv.org/abs/2010.03295,"Marco Basaldella, Fangyu Liu, Ehsan Shareghi, Nigel Collier"
" Proximal Policy Optimization with Relative Pearson Divergence
",https://arxiv.org/abs/2010.03290,Taisuke Kobayashi
" QarSUMO: A Parallel, Congestion-optimized Traffic Simulator
",https://arxiv.org/abs/2010.03289,"Hao Chen, Ke Yang, Stefano Giovanni Rizzo, Giovanna Vantini, Phillip Taylor, Xiaosong Ma, Sanjay Chawla"
" Double Targeted Universal Adversarial Perturbations
",https://arxiv.org/abs/2010.03288,"Philipp Benz, Chaoning Zhang, Tooba Imtiaz, In So Kweon"
" New Verification Schemes for Frequency-Based Functions on Data Streams
",https://arxiv.org/abs/2010.03287,Prantar Ghosh
" A note on Korobov lattice rules for integration of analytic functions
",https://arxiv.org/abs/2010.03286,Friedrich Pillichshammer
" Less is more: Faster and better music version identification with  embedding distillation
",https://arxiv.org/abs/2010.03284,"Furkan Yesiler, Joan Serrà, Emilia Gómez"
" Don't Trigger Me! A Triggerless Backdoor Attack Against Deep Neural  Networks
",https://arxiv.org/abs/2010.03282,"Ahmed Salem, Michael Backes, Yang Zhang"
" Variational Intrinsic Control Revisited
",https://arxiv.org/abs/2010.03281,Taehwan Kwon
" ZEST: Zero-shot Learning from Text Descriptions using Textual Similarity  and Visual Summarization
",https://arxiv.org/abs/2010.03276,"Tzuf Paz-Argaman, Yuval Atzmon, Gal Chechik, Reut Tsarfaty"
" Learning to Explain: Datasets and Models for Identifying Valid Reasoning  Chains in Multihop Question-Answering
",https://arxiv.org/abs/2010.03274,"Harsh Jhamtani, Peter Clark"
" Narrative Text Generation with a Latent Discrete Plan
",https://arxiv.org/abs/2010.03272,"Harsh Jhamtani, Taylor Berg-Kirkpatrick"
" Attention Model Enhanced Network for Classification of Breast Cancer  Image
",https://arxiv.org/abs/2010.03271,"Xiao Kang, Xingbo Liu, Xiushan Nie, Xiaoming Xi, Yilong Yin"
" Low-Rank Robust Online Distance/Similarity Learning based on the  Rescaled Hinge Loss
",https://arxiv.org/abs/2010.03268,"Davood Zabihzadeh, Ali Karami-Mollaee"
" Learning Binary Semantic Embedding for Histology Image Classification  and Retrieval
",https://arxiv.org/abs/2010.03266,"Xiao Kang, Xingbo Liu, Xiushan Nie, Yilong Yin"
" A Novel Face-tracking Mouth Controller and its Application to  Interacting with Bioacoustic Models
",https://arxiv.org/abs/2010.03265,"Gamhewage C. de Silva, Tamara Smyth, Michael J. Lyons"
" Improving the Efficiency of Grammatical Error Correction with Erroneous  Span Detection and Correction
",https://arxiv.org/abs/2010.03260,"Mengyun Chen, Tao Ge, Xingxing Zhang, Furu Wei, Ming Zhou"
" Global Optimization of Objective Functions Represented by ReLU Networks
",https://arxiv.org/abs/2010.03258,"Christopher A. Strong, Haoze Wu, Aleksandar Zeljić, Kyle D. Julian, Guy Katz, Clark Barrett, Mykel J. Kochenderfer"
" An In-Depth Exploration of the Effect of 2D/3D Views and Controller  Types on First Person Shooter Games in Virtual Reality
",https://arxiv.org/abs/2010.03256,"Diego Monteiro, Hai-Ning Liang, Jialin Wang, Hao Chen, Nilufar Baghaei"
" Variational Transfer Learning for Fine-grained Few-shot Visual  Recognition
",https://arxiv.org/abs/2010.03255,"Jingyi Xu, Mingzhen Huang, ShahRukh Athar, Dimitris Samaras"
" Propagation Model Search for Graph Neural Networks
",https://arxiv.org/abs/2010.03250,"Yuhui Ding, Quanming Yao, Tong Zhang"
" Exploring and Evaluating Attributes, Values, and Structures for Entity  Alignment
",https://arxiv.org/abs/2010.03249,"Zhiyuan Liu, Yixin Cao, Liangming Pan, Juanzi Li, Zhiyuan Liu, Tat-Seng Chua"
" Exploration of Hands-free Text Entry Techniques For Virtual Reality
",https://arxiv.org/abs/2010.03247,"Xueshi Lu, Difeng Yu, Hai-Ning Liang, Wenge Xu, Yuzheng Chen, Xiang Li, Khalad Hasan"
" Optimal Gradient Compression for Distributed and Federated Learning
",https://arxiv.org/abs/2010.03246,"Alyazeed Albasyoni, Mher Safaryan, Laurent Condat, Peter Richtárik"
" Learning Clusterable Visual Features for Zero-Shot Recognition
",https://arxiv.org/abs/2010.03245,"Jingyi Xu, Zhixin Shu, Dimitris Samaras"
" Equivariant Normalizing Flows for Point Processes and Sets
",https://arxiv.org/abs/2010.03242,"Marin Biloš, Stephan Günnemann"
" Bias and Debias in Recommender System: A Survey and Future Directions
",https://arxiv.org/abs/2010.03240,"Jiawei Chen, Hande Dong, Xiang Wang, Fuli Feng, Meng Wang, Xiangnan He"
" Short Paper: Privacy Comparison of Contact Tracing Mobile Applications  for COVID-19
",https://arxiv.org/abs/2010.03232,"Mohamed-Lamine Messai, Hamida Seba"
" Learning Half-Spaces and other Concept Classes in the Limit with  Iterative Learners
",https://arxiv.org/abs/2010.03227,"Ardalan Khazraei, Timo Kötzing, Karen Seidel"
" Transformer-GCRF: Recovering Chinese Dropped Pronouns with General  Conditional Random Fields
",https://arxiv.org/abs/2010.03224,"Jingxuan Yang, Kerui Xu, Jun Xu, Si Li, Sheng Gao, Jun Guo, Ji-Rong Wen, Nianwen Xue"
" Sonification of Facial Actions for Musical Expression
",https://arxiv.org/abs/2010.03223,"Mathias Funk, Kazuhiro Kuwabara, Michael J. Lyons"
" Unsupervised Evaluation for Question Answering with Transformers
",https://arxiv.org/abs/2010.03222,"Lukas Muttenthaler, Isabelle Augenstein, Johannes Bjerva"
" Modeling and analysis of driver behavior under shared control through  weighted visual and haptic guidance
",https://arxiv.org/abs/2010.03216,"Zheng Wang, Rencheng Zheng, Edric John Cruz Nacpil, Kimihiko Nakano"
" Designing, Playing, and Performing with a Vision-based Mouth Interface
",https://arxiv.org/abs/2010.03213,"Michael J. Lyons, Michael Haehnel, Nobuji Tetsutani"
" Learning Arbitrary-Goal Fabric Folding with One Hour of Real Robot  Experience
",https://arxiv.org/abs/2010.03209,"Robert Lee, Daniel Ward, Akansel Cosgun, Vibhavari Dasagi, Peter Corke, Jurgen Leitner"
" Deep learning models for predictive maintenance: a survey, comparison,  challenges and prospect
",https://arxiv.org/abs/2010.03207,"Oscar Serradilla, Ekhi Zugasti, Urko Zurutuza"
" Physical System for Non Time Sequence Data
",https://arxiv.org/abs/2010.03206,Xiongren Chen
" Like hiking? You probably enjoy nature: Persona-grounded Dialog with  Commonsense Expansions
",https://arxiv.org/abs/2010.03205,"Bodhisattwa Prasad Majumder, Harsh Jhamtani, Taylor Berg-Kirkpatrick, Julian McAuley"
" Cardiac Arrhythmia Detection from ECG with Convolutional Recurrent  Neural Networks
",https://arxiv.org/abs/2010.03204,"Jérôme Van Zaen, Ricard Delgado-Gonzalo, Damien Ferrario Mathieu Lemay"
" RealSmileNet: A Deep End-To-End Network for Spontaneous and Posed Smile  Recognition
",https://arxiv.org/abs/2010.03203,"Yan Yang, Md Zakir Hossain, Tom Gedeon, Shafin Rahman"
" Vision-Based Object Recognition in Indoor Environments Using  Topologically Persistent Features
",https://arxiv.org/abs/2010.03196,"Ekta U. Samani, Xingjian Yang, Ashis G. Banerjee"
" Rank and run-time aware compression of NLP Applications
",https://arxiv.org/abs/2010.03193,"Urmish Thakker, Jesse Beu, Dibakar Gope, Ganesh Dasika, Matthew Mattina"
" Transformer Transducer: One Model Unifying Streaming and Non-streaming  Speech Recognition
",https://arxiv.org/abs/2010.03192,"Anshuman Tripathi, Jaeyoung Kim, Qian Zhang, Han Lu, Hasim Sak"
" Generative Melody Composition with Human-in-the-Loop Bayesian  Optimization
",https://arxiv.org/abs/2010.03190,"Yijun Zhou, Yuki Koyama, Masataka Goto, Takeo Igarashi"
" Theedhum Nandrum@Dravidian-CodeMix-FIRE2020: ASentiment Polarity  Classifier for YouTube Commentswith Code-switching between Tamil, Malayalam  andEnglish
",https://arxiv.org/abs/2010.03189,"BalaSundaraRaman Lakshmanan, Sanjeeth Kumar Ravindranath"
" QCTL model-checking with QBF solvers
",https://arxiv.org/abs/2010.03185,"A. Hossain, F. Laroussinie"
" The construction and weight distributions of all projective binary  linear codes
",https://arxiv.org/abs/2010.03184,Cunsheng Ding
" Network-aware Recommendations in the Wild: Methodology, Realistic  Evaluations, Experiments
",https://arxiv.org/abs/2010.03183,"Savvas Kastanakis, Pavlos Sermpezis, Vasileios Kotronis, Daniel Menasché, Thrasyvoulos Spyropoulos"
" VICTR: Visual Information Captured Text Representation for Text-to-Image  Multimodal Tasks
",https://arxiv.org/abs/2010.03182,"Caren Han, Siqu Long, Siwen Luo, Kunze Wang, Josiah Poon"
" Not All Datasets Are Born Equal: On Heterogeneous Data and Adversarial  Examples
",https://arxiv.org/abs/2010.03180,"Eden Levy, Yael Mathov, Ziv Katzir, Asaf Shabtai, Yuval Elovici"
" Transfer Learning and Distant Supervision for Multilingual Transformer  Models: A Study on African Languages
",https://arxiv.org/abs/2010.03179,"Michael A. Hedderich, David Adelani, Dawei Zhu, Jesujoba Alabi, Udia Markus, Dietrich Klakow"
" Dynamic Simulation-Guided Design of Tumbling Magnetic Microrobots
",https://arxiv.org/abs/2010.03174,"Jiayin Xie, Chenghao Bi, David J. Cappelleri, Nilanjan Chakraborty"
" A Study on Trees's Knots Prediction from their Bark Outer-Shape
",https://arxiv.org/abs/2010.03173,"Mejri Mohamed, Antoine Richard, Cedric Pradalier"
" Improving Sequential Latent Variable Models with Autoregressive Flows
",https://arxiv.org/abs/2010.03172,"Joseph Marino, Lei Chen, Jiawei He, Stephan Mandt"
" Modeling and Prediction of Rigid Body Motion with Planar Non-Convex  Contact
",https://arxiv.org/abs/2010.03170,"Jiayin Xie, Nilanjan Chakraborty"
" Haptic Rendering of Cultural Heritage Objects at Different Scales
",https://arxiv.org/abs/2010.03169,"Sreeni K.G, Priyadarshini K, Praseedha A.K, Subhasis Chaudhuri"
" Accurate, Efficient and Scalable Training of Graph Neural Networks
",https://arxiv.org/abs/2010.03166,"Hanqing Zeng, Hongkuan Zhou, Ajitesh Srivastava, Rajgopal Kannan, Viktor Prasanna"
" Questions for Data Scientists in Software Engineering: A Replication
",https://arxiv.org/abs/2010.03165,"Hennie Huijgens, Ayushi Rastogi, Ernst Mulders, Georgios Gousios, Arie van Deursen"
" Adversarial attacks on audio source separation
",https://arxiv.org/abs/2010.03164,"Naoya Takahashi, Shota Inoue, Yuki Mitsufuji"
" Near-Optimal Regret Bounds for Model-Free RL in Non-Stationary Episodic  MDPs
",https://arxiv.org/abs/2010.03161,"Weichao Mao, Kaiqing Zhang, Ruihao Zhu, David Simchi-Levi, Tamer Başar"
" Vision Skills Needed to Answer Visual Questions
",https://arxiv.org/abs/2010.03160,"Xiaoyu Zeng, Yanan Wang, Tai-Yin Chiu, Nilavra Bhattacharya, Danna Gurari"
" Where Are the Facts? Searching for Fact-checked Information to Alleviate  the Spread of Fake News
",https://arxiv.org/abs/2010.03159,"Nguyen Vo, Kyumin Lee"
" Multilingual Knowledge Graph Completion via Ensemble Knowledge Transfer
",https://arxiv.org/abs/2010.03158,"Xuelu Chen, Muhao Chen, Changjun Fan, Ankith Uppunda, Yizhou Sun, Carlo Zaniolo"
" Knowledge-enriched, Type-constrained and Grammar-guided Question  Generation over Knowledge Bases
",https://arxiv.org/abs/2010.03157,"Sheng Bi, Xiya Cheng, Yuan-Fang Li, Yongzhen Wang, Guilin Qi"
" A Self-Refinement Strategy for Noise Reduction in Grammatical Error  Correction
",https://arxiv.org/abs/2010.03155,"Masato Mita, Shun Kiyono, Masahiro Kaneko, Jun Suzuki, Kentaro Inui"
" Fortifying Toxic Speech Detectors Against Veiled Toxicity
",https://arxiv.org/abs/2010.03154,"Xiaochuang Han, Yulia Tsvetkov"
" Projection-Based Constrained Policy Optimization
",https://arxiv.org/abs/2010.03152,"Tsung-Yen Yang, Justinian Rosca, Karthik Narasimhan, Peter J. Ramadge"
" PyMT5: multi-mode translation of natural language and Python code with  transformers
",https://arxiv.org/abs/2010.03150,"Colin B. Clement, Dawn Drain, Jonathan Timcheck, Alexey Svyatkovskiy, Neel Sundaresan"
" Comparison of Cooperative Driving Strategies for CAVs at Signal-Free  Intersections
",https://arxiv.org/abs/2010.03148,"Huile Xu, Christos G. Cassandras, Li Li, Yi Zhang"
" OpenIE6: Iterative Grid Labeling and Coordination Analysis for Open  Information Extraction
",https://arxiv.org/abs/2010.03147,"Keshav Kolluru, Vaibhav Adlakha, Samarth Aggarwal, Mausam, Soumen Chakrabarti"
" Unsupervised Parsing via Constituency Tests
",https://arxiv.org/abs/2010.03146,"Steven Cao, Nikita Kitaev, Dan Klein"
" SDC Resilient Error-bounded Lossy Compressor
",https://arxiv.org/abs/2010.03144,"Sihuan Li, Sheng Di, Kai Zhao, Xin Liang, Zizhong Chen, Franck Cappello"
" Pre-training Multilingual Neural Machine Translation by Leveraging  Alignment Information
",https://arxiv.org/abs/2010.03142,"Zehui Lin, Xiao Pan, Mingxuan Wang, Xipeng Qiu, Jiangtao Feng, Hao Zhou, Lei Li"
" Finite Meta-Dynamic Neurons in Spiking Neural Networks for  Spatio-temporal Learning
",https://arxiv.org/abs/2010.03140,"Xiang Cheng, Tielin Zhang, Shuncheng Jia, Bo Xu"
" Improving Context Modeling in Neural Topic Segmentation
",https://arxiv.org/abs/2010.03138,"Linzi Xing, Brad Hackinen, Giuseppe Carenini, Francesco Trebbi"
" Improving the efficiency of spectral features extraction by structuring  the audio files
",https://arxiv.org/abs/2010.03136,"Dishant Parikh, Saurabh Sachdev"
" Representation Learning for Sequence Data with Deep Autoencoding  Predictive Components
",https://arxiv.org/abs/2010.03135,"Junwen Bai, Weiran Wang, Yingbo Zhou, Caiming Xiong"
" Provable Hierarchical Imitation Learning via EM
",https://arxiv.org/abs/2010.03133,"Zhiyu Zhang, Ioannis Paschalidis"
" Conditional Generative Modeling via Learning the Latent Space
",https://arxiv.org/abs/2010.03132,"Sameera Ramasinghe, Kanchana Ranasinghe, Salman Khan, Nick Barnes, Stephen Gould"
" A Linguistic Analysis of Visually Grounded Dialogues Based on Spatial  Expressions
",https://arxiv.org/abs/2010.03127,"Takuma Udagawa, Takato Yamazaki, Akiko Aizawa"
" VCDM: Leveraging Variational Bi-encoding and Deep Contextualized Word  Representations for Improved Definition Modeling
",https://arxiv.org/abs/2010.03124,"Machel Reid, Edison Marrese-Taylor, Yutaka Matsuo"
" Modeling Human Driving Behavior in Highway Scenario using Inverse  Reinforcement Learning
",https://arxiv.org/abs/2010.03118,"Zhiyu Huang, Chen Lv, Jingda Wu"
" DML-GANR: Deep Metric Learning With Generative Adversarial Network  Regularization for High Spatial Resolution Remote Sensing Image Retrieval
",https://arxiv.org/abs/2010.03116,"Yun Cao, Yuebin Wang, Junhuan Peng, Liqiang Zhang, Linlin Xu, Kai Yan, Lihua Li"
" SLCRF: Subspace Learning with Conditional Random Field for Hyperspectral  Image Classification
",https://arxiv.org/abs/2010.03115,"Yun Cao, Jie Mei, Yuebin Wang, Liqiang Zhang, Junhuan Peng, Bing Zhang, Lihua Li, Yibo Zheng"
" Causal Curiosity: RL Agents Discovering Self-supervised Experiments for  Causal Representation Learning
",https://arxiv.org/abs/2010.03110,"Sumedh A. Sontakke, Arash Mehrjou, Laurent Itti, Bernhard Schölkopf"
" Calibrating microscopic car following models for adaptive cruise control  vehicles: a multi-objective approach
",https://arxiv.org/abs/2010.03109,"Felipe de Souza, Raphael Stern"
" Channel Recurrent Attention Networks for Video Pedestrian Retrieval
",https://arxiv.org/abs/2010.03108,"Pengfei Fang, Pan Ji, Jieming Zhou, Lars Petersson, Mehrtash Harandi"
" Structured Logconcave Sampling with a Restricted Gaussian Oracle
",https://arxiv.org/abs/2010.03106,"Yin Tat Lee, Ruoqi Shen, Kevin Tian"
" An Improvement of Reed's Treewidth Approximation
",https://arxiv.org/abs/2010.03105,"Mahdi Belbasi, Martin Fürer"
" Instance-Dependent Complexity of Contextual Bandits and Reinforcement  Learning: A Disagreement-Based Perspective
",https://arxiv.org/abs/2010.03104,"Dylan J. Foster, Alexander Rakhlin, David Simchi-Levi, Yunzong Xu"
" On optimal recovery in $L_2$
",https://arxiv.org/abs/2010.03103,V. Temlyakov
" DiPair: Fast and Accurate Distillation for Trillion-Scale Text Matching  and Pair Modeling
",https://arxiv.org/abs/2010.03099,"Jiecao Chen, Liu Yang, Karthik Raman, Michael Bendersky, Jung-Jung Yeh, Yun Zhou, Marc Najork, Danyang Cai, Ehsan Emadzadeh"
" Knowledge-aware Method for Confusing Charge Prediction
",https://arxiv.org/abs/2010.03096,"Xiya Cheng, Sheng Bi, Guilin Qi, Yongzhen Wang"
" Gradient-based Causal Structure Learning with Normalizing Flow
",https://arxiv.org/abs/2010.03095,Xiongren Chen
" Correlated Differential Privacy: Feature Selection in Machine Learning
",https://arxiv.org/abs/2010.03094,"Tao Zhang, Tianqing Zhu, Ping Xiong, Huan Huo, Zahir Tari, Wanlei Zhou"
" WikiLingua: A New Benchmark Dataset for Cross-Lingual Abstractive  Summarization
",https://arxiv.org/abs/2010.03093,"Faisal Ladhak, Esin Durmus, Claire Cardie, Kathleen McKeown"
" Validating UTF-8 In Less Than One Instruction Per Byte
",https://arxiv.org/abs/2010.03090,"John Keiser, Daniel Lemire"
" Is the Best Better? Bayesian Statistical Model Comparison for Natural  Language Processing
",https://arxiv.org/abs/2010.03088,"Piotr Szymański, Kyle Gorman"
" Program Enhanced Fact Verification with Verbalization and Graph  Attention Network
",https://arxiv.org/abs/2010.03084,"Xiaoyu Yang, Feng Nie, Yufei Feng, Quan Liu, Zhigang Chen, Xiaodan Zhu"
" 'I Updated the <ref>': The Evolution of References in the English  Wikipedia and the Implications for Altmetrics
",https://arxiv.org/abs/2010.03083,"Olga Zagovora, Roberto Ulloa, Katrin Weller, Fabian Flöck"
" Online Linear Optimization with Many Hints
",https://arxiv.org/abs/2010.03082,"Aditya Bhaskara, Ashok Cutkosky, Ravi Kumar, Manish Purohit"
" Contact Graph Epidemic Modelling of COVID-19 for Transmission and  Intervention Strategies
",https://arxiv.org/abs/2010.03081,"Abby Leung, Xiaoye Ding, Shenyang Huang, Reihaneh Rabbany"
" On Simplifying Dependent Polyhedral Reductions
",https://arxiv.org/abs/2010.03074,Sanjay Rajopadhye
" Beyond [CLS] through Ranking by Generation
",https://arxiv.org/abs/2010.03073,"Cicero Nogueira dos Santos, Xiaofei Ma, Ramesh Nallapati, Zhiheng Huang, Bing Xiang"
" Adversarial Patch Attacks on Monocular Depth Estimation Networks
",https://arxiv.org/abs/2010.03072,"Koichiro Yamanaka, Ryutaroh Matsumoto, Keita Takahashi, Toshiaki Fujii"
" Domain Adaptive Transfer Learning on Visual Attention Aware Data  Augmentation for Fine-grained Visual Categorization
",https://arxiv.org/abs/2010.03071,"Ashiq Imran, Vassilis Athitsos"
" RoFT: A Tool for Evaluating Human Detection of Machine-Generated Text
",https://arxiv.org/abs/2010.03070,"Liam Dugan, Daphne Ippolito, Arun Kirubarajan, Chris Callison-Burch"
" Anubhuti -- An annotated dataset for emotional analysis of Bengali short  stories
",https://arxiv.org/abs/2010.03065,"Aditya Pal, Bhaskar Karn"
" Optimal and resilient coordination of virtual batteries in distribution  feeders
",https://arxiv.org/abs/2010.03063,"Sarnaduti Brahma, Nawaf Nazir, Hamid Ossareh, Mads Almassalkhi"
" A Survey on Recognizing Textual Entailment as an NLP Evaluation
",https://arxiv.org/abs/2010.03061,Adam Poliak
" Weakly-Supervised Feature Learning via Text and Image Matching
",https://arxiv.org/abs/2010.03060,"Gongbo Liang, Connor Greenwell, Yu Zhang, Xiaoqin Wang, Ramakanth Kavuluru, Nathan Jacobs"
